Periodo,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades primarias > 11 Agricultura, cr�a y explotaci�n de animales, aprovechamiento forestal, pesca y caza Campeche ",0.675734232,0.767624165,0.75008874,0.826635105,0.603046477,0.682760582,0.744221677,0.868602222,0.809824189,0.803740142,0.789064993,0.86105523,0.906657578,0.950869642,0.918409366,0.967310413
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades primarias > 11 Agricultura, cr�a y explotaci�n de animales, aprovechamiento forestal, pesca y caza Coahuila de Zaragoza ",2.532430195,2.643032974,3.07166347,2.66838365,2.649460652,2.552566371,2.83213334,2.794341148,2.800737774,2.659194688,2.595555712,2.716436009,2.528683867,2.27067387,2.252766462,2.316201553
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades primarias > 11 Agricultura, cr�a y explotaci�n de animales, aprovechamiento forestal, pesca y caza Colima ",1.002950304,1.009884267,1.014846561,0.999427776,0.999913038,1.04039929,0.874150493,0.924325137,1.021113352,0.857057001,0.861217055,0.844635469,0.808563277,0.820346366,0.831940367,0.845704607
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades primarias > 11 Agricultura, cr�a y explotaci�n de animales, aprovechamiento forestal, pesca y caza Chiapas ",4.925262718,4.521712388,4.265438073,4.22326969,4.172960926,4.10331917,4.205909679,4.253311325,4.430628846,4.119244528,4.065734268,3.743086613,3.642401359,3.617385023,3.285712798,3.250052396
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades primarias > 11 Agricultura, cr�a y explotaci�n de animales, aprovechamiento forestal, pesca y caza Chihuahua ",4.796017754,4.882758422,5.099747164,5.299391506,5.416840754,5.046416077,5.317786197,5.579951668,5.416848988,5.159988302,5.701359404,5.84701166,6.036404004,5.377325637,5.990060736,6.035333577
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades primarias > 11 Agricultura, cr�a y explotaci�n de animales, aprovechamiento forestal, pesca y caza Ciudad de M�xico ",0.33985626,0.299194248,0.341546489,0.280893164,0.265775888,0.250571387,0.275638171,0.265554285,0.291250144,0.268755597,0.234059829,0.22935125,0.219567922,0.218304723,0.197464461,0.20138432
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades primarias > 11 Agricultura, cr�a y explotaci�n de animales, aprovechamiento forestal, pesca y caza Durango ",3.926642467,3.959272257,3.604143272,3.825916214,3.585739149,3.603680513,3.791746351,3.571140635,3.428254307,3.634183753,3.681987715,3.639373563,3.478247986,3.561366408,3.453224882,3.302270139
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades primarias > 11 Agricultura, cr�a y explotaci�n de animales, aprovechamiento forestal, pesca y caza Guanajuato ",4.886600685,5.10971469,4.752076837,4.34920004,4.518768708,4.626367119,4.756530144,4.520620013,4.727707868,4.379576163,4.601132291,4.485142483,4.266799042,4.232736484,4.339472575,4.439079644
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades primarias > 11 Agricultura, cr�a y explotaci�n de animales, aprovechamiento forestal, pesca y caza Guerrero ",2.465415734,2.29300256,2.46211504,2.460457248,2.378706156,2.469539014,2.438074553,2.536840483,2.614878411,2.367775333,2.137704289,2.29805498,2.116012943,2.268599807,2.269828537,2.209314877
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades primarias > 11 Agricultura, cr�a y explotaci�n de animales, aprovechamiento forestal, pesca y caza Hidalgo ",2.252219067,2.198771717,2.259818769,2.345113363,2.191936647,2.240568977,2.120610813,2.111364769,1.925056802,2.083454655,2.096499229,2.026902246,1.948495797,1.883071472,1.803294103,1.753360279
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades primarias > 11 Agricultura, cr�a y explotaci�n de animales, aprovechamiento forestal, pesca y caza Jalisco ",10.16165461,10.6873597,10.62795197,10.72496693,10.90537819,10.92421495,10.67697499,11.43416346,11.22160431,11.51404814,11.24999258,11.51256227,11.51701713,11.34956351,11.64241924,11.8117155
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades primarias > 11 Agricultura, cr�a y explotaci�n de animales, aprovechamiento forestal, pesca y caza M�xico ",4.380305097,4.461210031,4.055214159,4.153260936,4.581591631,4.231534982,3.691957439,3.919013793,3.458072373,3.927908343,3.895835203,3.928917147,3.952880978,4.071872366,3.900193797,3.411767431
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades primarias > 11 Agricultura, cr�a y explotaci�n de animales, aprovechamiento forestal, pesca y caza Michoac�n de Ocampo ",7.363838591,6.778704079,6.869998516,7.382717326,7.407957245,7.955187342,7.553040504,6.951178294,8.113940853,7.569472247,7.738890216,8.273809191,7.914332839,8.916113404,9.224007479,9.364731974
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades primarias > 11 Agricultura, cr�a y explotaci�n de animales, aprovechamiento forestal, pesca y caza Morelos ",1.147793469,1.148250187,1.296816907,1.226020338,1.22951111,1.074985954,1.179147943,1.193144391,1.139115555,1.045668947,1.185356913,1.073959363,0.995233911,1.045228238,1.046350488,1.102502641
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades primarias > 11 Agricultura, cr�a y explotaci�n de animales, aprovechamiento forestal, pesca y caza Nayarit ",1.42200237,1.589849868,1.618676071,1.514484562,1.57999381,1.697961141,1.548652598,1.556006207,1.80628958,1.67151773,1.539437522,1.355138273,1.327077619,1.461906971,1.447258208,1.367741523
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades primarias > 11 Agricultura, cr�a y explotaci�n de animales, aprovechamiento forestal, pesca y caza Nuevo Le�n ",1.735160642,1.619515592,1.560512246,1.459110365,1.546626863,1.41606684,1.514416348,1.582954809,1.445648619,1.382282691,1.340291377,1.292050998,1.17433638,1.091223289,1.049814961,1.031592591
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades primarias > 11 Agricultura, cr�a y explotaci�n de animales, aprovechamiento forestal, pesca y caza Oaxaca ",2.622525997,2.596029731,2.595725546,2.696294334,2.612010959,2.689844295,2.789643704,2.739586823,2.794170705,2.78608303,2.839376442,2.74988263,2.670153814,2.66141218,2.606823818,2.624175481
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades primarias > 11 Agricultura, cr�a y explotaci�n de animales, aprovechamiento forestal, pesca y caza Puebla ",4.209822831,4.203322387,4.413710283,4.332102832,4.383344612,4.375534254,4.196460047,4.295429106,4.21710616,4.429852475,4.341756831,4.158718155,4.449902772,4.279814811,4.15461895,4.158318585
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades primarias > 11 Agricultura, cr�a y explotaci�n de animales, aprovechamiento forestal, pesca y caza Quer�taro ",1.45885956,1.38366577,1.265502371,1.276246933,1.385280103,1.340290365,1.342864208,1.448181679,1.408027913,1.533241755,1.538666734,1.616705157,1.67894815,1.590386003,1.711523897,1.673193837
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades primarias > 11 Agricultura, cr�a y explotaci�n de animales, aprovechamiento forestal, pesca y caza Quintana Roo ",0.340611645,0.361466017,0.399707355,0.422373828,0.3279376,0.274963894,0.333596474,0.395487334,0.42371787,0.37810014,0.387584834,0.364642084,0.363977267,0.348511426,0.36573048,0.427517316
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades primarias > 11 Agricultura, cr�a y explotaci�n de animales, aprovechamiento forestal, pesca y caza San Luis Potos� ",2.04619351,2.029439333,2.128628664,2.030443828,2.010308069,2.087896727,1.973922578,2.09878314,1.934314745,1.913928201,2.251905013,2.414337491,2.350864508,2.356638369,2.391547493,2.518326601
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades primarias > 11 Agricultura, cr�a y explotaci�n de animales, aprovechamiento forestal, pesca y caza Sinaloa ",6.600448911,7.587010027,7.46134136,7.981553708,8.305913816,8.188112648,7.858611085,6.897222897,6.511824887,7.217730645,7.123013741,6.979844457,7.771681071,8.014275628,7.426889424,7.592619096
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades primarias > 11 Agricultura, cr�a y explotaci�n de animales, aprovechamiento forestal, pesca y caza Sonora ",5.514730604,4.913193494,5.681147336,5.117802981,5.558093294,5.741385144,5.887032066,5.866078499,5.924935481,6.218856638,5.860657099,5.754289012,6.186116387,6.248535102,6.594009618,6.622561776
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades primarias > 11 Agricultura, cr�a y explotaci�n de animales, aprovechamiento forestal, pesca y caza Tabasco ",1.746927368,1.914515272,1.749171967,1.772771625,1.517249583,1.492975771,1.473700289,1.464690328,1.454133878,1.540045947,1.486533238,1.417285849,1.416974768,1.388003674,1.522992313,1.530040561
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades primarias > 11 Agricultura, cr�a y explotaci�n de animales, aprovechamiento forestal, pesca y caza Tamaulipas ",3.29021835,3.591411311,3.380820422,3.239128167,3.417795065,3.431592887,3.413673077,3.592400231,3.319171931,3.139890834,2.813432906,3.324058868,2.964557227,3.08393457,2.801740617,2.509786786
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades primarias > 11 Agricultura, cr�a y explotaci�n de animales, aprovechamiento forestal, pesca y caza Tlaxcala ",0.748436419,0.607585579,0.694794845,0.690938747,0.61650228,0.73688226,0.668995718,0.729262356,0.499603789,0.712213262,0.633366592,0.634256321,0.62335578,0.588617909,0.559785911,0.554643113
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades primarias > 11 Agricultura, cr�a y explotaci�n de animales, aprovechamiento forestal, pesca y caza Veracruz de Ignacio de la Llave ",8.776838295,8.281547253,7.921634762,7.856359219,7.617976422,7.5697861,7.963173011,7.625183076,8.090134775,7.804618079,7.976143394,7.448276563,7.688386336,7.229878429,7.242918413,7.31922782
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades primarias > 11 Agricultura, cr�a y explotaci�n de animales, aprovechamiento forestal, pesca y caza Yucat�n ",1.615185255,1.82240847,1.780008295,1.800427027,1.797176389,1.607029206,1.722154519,1.748672205,1.852767728,1.785643306,1.701923085,1.71372711,1.690805546,1.678662754,1.595213064,1.647181567
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades primarias > 11 Agricultura, cr�a y explotaci�n de animales, aprovechamiento forestal, pesca y caza Zacatecas ",2.575376037,2.136404109,1.821951063,2.403691426,2.050140221,2.135055108,2.12637741,2.19142599,1.861659876,2.217792014,2.394221883,2.291188243,2.171852238,2.499740827,2.379860896,2.400666782
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades secundarias > Total actividades secundarias Total nacional ",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades secundarias > Total actividades secundarias Aguascalientes ",0.953970571,0.973478815,0.974516798,1.042987644,1.18689895,1.141839357,1.185300299,1.234767966,1.233764884,1.283710439,1.342191839,1.550829019,1.554875197,1.659347297,1.690567618,1.738767148
